Date,User ID,Item ID_tourist,Item_name,Item_city,Review Text,Travel History,Item Review,Review,Ratings_combined,Item_category_combined,Province,City,Sentiment_Score,Month,YearMonth,User_Segment,Preferred_Province,activity_level,activity_segment,City_Sentiment_Score,Avg_City_Sentiment_Score
11/6/2024,USER-A1549,A-124,Abraj Al Bait Towers - The Clock Towers Complex - Makkah,Abraj Al Bait,"we stayed 3 nights during hajj 24 their ac was weak would not cool the room the restaurants didnt have enough staff to accommodate the large crowdsthey kept running out of food constantly i dont blame the poor employees they were trying the best they could do
location wise  the best location in makkah ",No History,no review provided,no review provided,4.3,Religious Sites,Makkah Al Mukarramah Province,Makkah,0.9048,2024-06,2024-06,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9048,0.568927778
5/6/2024,USER-A1550,A-124,Abraj Al Bait Towers - The Clock Towers Complex - Makkah,Abraj Al Bait,"clock towers

 tallest building in saudi arabia

 sixthtallest freestanding structure in the world

total height of the clock is 187 ft on four faces of tower

worlds most elevated architectural clock
the clock is the highest in the world at over 1300 ft above the ground visible from 25 kilometres away",No History,no review provided,no review provided,4.3,Religious Sites,Makkah Al Mukarramah Province,Makkah,-0.4588,2024-06,2024-06,Low Activity,Makkah Al Mukarramah Province,1,Low,-0.4588,0.568927778
25/4/2024,USER-A1551,A-124,Abraj Al Bait Towers - The Clock Towers Complex - Makkah,Abraj Al Bait,one of the best old five star hotel   foods shopping mall bindawood all available there  rooms were big staff was cooperative  wifi was in good working there was a mosque in hotel of 6 th floor  for ladies and jents  highly recommended     ,No History,no review provided,no review provided,4.3,Religious Sites,Makkah Al Mukarramah Province,Makkah,0.8479,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8479,0.568927778
22/4/2024,USER-A1552,A-124,Abraj Al Bait Towers - The Clock Towers Complex - Makkah,Abraj Al Bait,absolutely worst experience of my life i stood here four nights with my bill equating to more than 3k for the room im in  every single night i was disturbed ac def does not work the entire room constantly smelled like smoke and the best the hotel manager could do is late check out be advised they have a strict no smoking rule with that being said if youd like the convenience of the kabah downstairs from your hotel room but at the same time would like second hand lung cancer this is the place to go,No History,no review provided,no review provided,4.3,Religious Sites,Makkah Al Mukarramah Province,Makkah,0.1163,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.1163,0.568927778
19/4/2024,USER-A1553,A-124,Abraj Al Bait Towers - The Clock Towers Complex - Makkah,Abraj Al Bait,"since we faced 2 problems
1hot water is not coming in our taps
2 ac cooling is not proper
but still they got it fixed after bit of complaint still its a good hotel needs improvment",No History,no review provided,no review provided,4.3,Religious Sites,Makkah Al Mukarramah Province,Makkah,0.0516,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.0516,0.568927778
25/3/2024,USER-A1554,A-124,Abraj Al Bait Towers - The Clock Towers Complex - Makkah,Abraj Al Bait,it is one of the best hotels in makkah to stay at it is right in front of masjid al haram which is the most important thing in the city the rooms are topclass and the service is quite nice overall i would recommend it if you have enough money to spare,No History,no review provided,no review provided,4.3,Religious Sites,Makkah Al Mukarramah Province,Makkah,0.8976,2024-03,2024-03,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8976,0.568927778
19/3/2024,USER-A1555,A-124,Abraj Al Bait Towers - The Clock Towers Complex - Makkah,Abraj Al Bait,my family and i have been staying at this hotel for more than 6 years every ramadan although the rooms are not excellent  the major reason why we keep coming back here is the exceptional service provided by mr shakeer at this hotel we have stayed in newer and more expensive hotels in makkah during other  less busy seasons however not even those hotels are as welcoming as the service mr shakeer provides in the hotel buffet during suhoor he would be busy bustling around and serving everyone and going over and beyond to serve allahs guests even the buffet receptionists and waiters are very friendly and there are many waiters so your table would be serviced constantly providing excellent service hygiene is also topnotch the food is quite delicious with various options for every taste thank you mrshakeer for making our stay pleasant i hope swisshotel is aware that they have such an excellent expert in hospitality at their service,No History,no review provided,no review provided,4.3,Religious Sites,Makkah Al Mukarramah Province,Makkah,0.8777,2024-03,2024-03,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8777,0.568927778
23/4/2024,USER-A106,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,one of the best park of abha park is located on the whole mountain do visit the lower side of the park as there are many good slides and swings with awesome trees and flowers around,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.875,2024-04,2024-04,Low Activity,Aseer Province,2,Low,0.875,0.785193333
11/1/2024,USER-A291,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,"this park is mostly for family picnic
nature simple clean and well maintained
adjacent to high city",No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.5859,2024-01,2024-01,High Activity,Al Madinah Al Munawwarah Province,5,Low,0.5859,0.785193333
15/4/2024,USER-A613,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,must visit here for great photos especially during late april for beautiful purple cherry flower trees,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.8402,2024-04,2024-04,Low Activity,Aseer Province,2,Low,0.8402,0.785193333
26/6/2024,USER-A1073,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,in the city of abha saudi arabia have a park where you will find natural beauty you can enjoy with your family and friends a park rich in natural blessings,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.969,2024-06,2024-06,Low Activity,Aseer Province,2,Low,0.969,0.785193333
22/7/2024,USER-A1414,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,nice but need more improvements and to be clean,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.8334,2024-07,2024-07,Low Activity,Aseer Province,1,Low,0.8334,0.785193333
26/6/2024,USER-A1415,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,large park area located in abha  it fascinates with its cool air in hot weather  it is an area where you can easily come and have a picnic with your family,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.7717,2024-06,2024-06,Low Activity,Aseer Province,1,Low,0.7717,0.785193333
24/6/2024,USER-A1416,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,best park with lot of rush and almost zero parking available so be careful in high rush time no special sefty for children and no cleaners or park staff available,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.6573,2024-06,2024-06,Low Activity,Aseer Province,1,Low,0.6573,0.785193333
18/2/2024,USER-A1417,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,"nestled atop the lush green hills abu kheyal park stands as a beacon of serenity and joy for families seeking respite from the hustle and bustle of urban life situated at an elevation that offers breathtaking views and a refreshing climate this destination is a haven for those yearning for tranquility and quality family time

upon arrival one is immediately struck by the pristine natural beauty that surrounds the area verdant hillsides dotted with trees provide a picturesque backdrop for outdoor activities and leisurely strolls the cool crisp air invigorates the senses and serves as a welcome reprieve from the sweltering heat of the lowlands

this park boasts an array of familyfriendly amenities and attractions from spacious picnic areas perfect for a leisurely lunch amidst nature to wellmaintained playgrounds where children can frolic and play to their hearts content there is something here to delight every member of the family adventureseekers can explore hiking trails that wind through the scenic landscape while those craving relaxation can simply bask in the tranquility of their surroundings

in conclusion this place is a true gem for families seeking a memorable getaway in a stunning natural setting with its lush greenery refreshing climate abundance of familyfriendly activities and delectable dining options it offers an unparalleled experience that will leave visitors longing to return again and again",No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.9948,2024-02,2024-02,Low Activity,Aseer Province,1,Low,0.9948,0.785193333
16/2/2024,USER-A1418,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,the scenes are beautiful very clean and organized,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.7841,2024-02,2024-02,Low Activity,Aseer Province,1,Low,0.7841,0.785193333
30/1/2024,USER-A1419,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,"a wide space to roam around plus its amazing nature sceneries
the coolness of the area helped us to remember the place 
winter will be memorable if you are on this place",No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.5859,2024-01,2024-01,Low Activity,Aseer Province,1,Low,0.5859,0.785193333
20/12/2023,USER-A1420,A-114,Abu Kheyal Park - Beautiful Hill Top Park in Abha,Abu Kheyal Park,its a good family park good for photography having flower zone and children play zone nice place to spend time,No History,no review provided,no review provided,4.4,Natural Landscapes,Aseer Province,Abha,0.875,2023-12,2023-12,Low Activity,Aseer Province,1,Low,0.875,0.785193333
